Autor_Art,Autor_Ref,Decada,Num_Ref
S Yañez Canal,Romeu J L,90s,1
Coral Gómez C,Lonnitz C,80s,1
F Fernandez H,Fernández F,80s,1
J Ortiz P,Ortiz J,80s,2
A N Kolmogorov,Zvonkin A K,80s,1
R Matos Marengo,Borel E,80s,3
Cepeda C F,Fomin S V,80s,1
E Castaño V,John J A,80s,1
E Castaño V,Lerdy A,80s,1
E Granados F,Cady F B,80s,1
E Granados F,Theil H,80s,1
F A Amaya Robayo,Organización Internacional Del Trabajo,80s,1
Ospina D,W F Cooke,80s,1
L A Lopez P,Henderson H V,80s,2
Bautista L,Cailliéz F,80s,1
Ospina D,Cochran R S,90s,1
Ospina D,Hogg R V,90s,2
J Ramos,Koch,90s,1
B Garcia Peña,Forthofer R N,90s,3
M G Beltran Montero,Levison D J,90s,1
F H Nieto,F H Nieto,90s,4
M Garzon,R Paturi,90s,1
M Garzon,C R Rosenberg,90s,1
M Garzon,S Wolfram,90s,1
L G Torres,S Papert,90s,1
L G Torres,F Patrick,90s,1
L G Torres,G Vichniac,90s,1
M Muñoz De Ozak,Lindstrom T,90s,2
M Muñoz De Ozak,Korezlioglu H,90s,1
S Fajardo,Lindstrom T,90s,1
S Fajardo,Urbina Wilfredo,90s,1
S Fajardo,Korezlioglu H,90s,1
P N Pacheco D,Arvillias A C,90s,1
L Blanco Castañeda,Billingsley P,90s,2
L E Cruz,Berry G,90s,1
L E Cruz,Lewis F,90s,1
L E Cruz,Magovem G,90s,1
A Gomez,Berlauk J,90s,1
A Gomez,Cox P,90s,1
A Gomez,Canfield T,90s,1
A Gomez,Jacoby J,90s,1
A Gomez,Lindholm C E,90s,1
C Quintero Guzman,Weymuller E A,90s,1
M S Arora,Dubey S D,90s,2
W E Cepeda Peña,W E Cepeda Peña,90s,2
C E Pardo T,Sneath P H A,90s,1
F H Nieto,Anderson D O,90s,1
G Rivas M,Burguete H P,90s,2
A Velasco M,Burguete H P,90s,2
M Muñoz De Ozak,Bickel P J,90s,1
N Rodriguez N,Rodríguez Z,90s,1
P N Pacheco D,Rigney J A,90s,1
P N Pacheco D,Torres Verena,90s,1
P N Pacheco D,Sardinas O,90s,1
E R Gonzales,Guerrero V M,90s,1
Ospina D,Carter L,90s,1
Ospina D,Delmas R,90s,1
Ospina D,More D,90s,1
H Grisales Romero,Castellanos R,90s,1
L A Lopez P,Koch G C,90s,1
K C Madan,Saaty T L,90s,2
L A Lopez P,Goldberg A S,90s,1
Ospina D,Tanis E,90s,1
Ospina D,Rubinstein R Y,90s,1
Bautista L,Escofier B,90s,1
C Quintero Guzman,Casella G,90s,1
I Rodriguez G,Mejía G,90s,1
A Perez,Hewett P,90s,1
A Perez,Roach S A,90s,1
A Perez,Inc,90s,1
A Perez,Weissfeld L A,90s,1
J J Lefante,Moulton L H,90s,1
L A Lopez P,Beckman R J,90s,1
L A Lopez P,John J A,90s,1
K C Madan,Cohen J W,90s,1
L M Pinzon Sarmiento,Mendez R,90s,1
C Bouza,Chao A,90s,1
J A Clavijo M,J A Clavijo M,90s,1
Corzo J,Rothman E D,90s,1
A L Rojas Peña,Godio L B,90s,1
S Yañez Canal,Mardia K V,90s,8
S Yañez Canal,Foster K,90s,1
E Castaño V,Hinkley D V,80s,1
Corzo J,Doob J L,80s,1
L A Lopez P,Searle S R,80s,5
Bautista L,Escofier J,80s,1
Ospina D,Cochran,90s,1
Ospina D,Shapiro S S,90s,1
Blanco B J A,Blanco B J A,90s,1
Corzo J,David F N,90s,1
J Ramos,Beiz Maurice,90s,1
L G Torres,H Gutowitz,90s,1
P N Pacheco D,C S Goodman,90s,1
L E Cruz,Ayres S,90s,1
L E Cruz,Scholob Ohm R,90s,1
H Moreno,Thomas A C,90s,1
H Moreno,Nordin U,90s,1
M Muñoz De Ozak,Gihman I I,90s,1
H Sanchez C,Manrique E R,90s,1
H Sanchez C,Paez B Gilberto,90s,1
F H Nieto,Makridakis S,90s,1
K C Madan,K C Madan,90s,5
H Grisales Romero,Velez C E,90s,1
K C Madan,Keilson J,90s,1
M A Dummet,Dumett M,90s,1
J J Lefante,Box G B P,90s,1
M Muñoz De Ozak,Loeb P,90s,1
Vargas J A,Gunst R,90s,1
M Muñoz De Ozak,J E Fenstad,90s,1
L M Pinzon Sarmiento,Beret P,90s,1
C Bouza,Voodbury M A,90s,1
S Yañez Canal,Stephens M A,90s,1
S Yañez Canal,Afifi A A,90s,1
M C Jaramillo Elorza,Andrews D F,90s,1
A Uribe B,Vasilevskis S,80s,2
E Castaño V,Cox D R,80s,1
J Ramos,Holland,90s,1
J Ramos,Starmer C F,90s,1
H Torres,Becerra E,90s,1
M Garzon,D H Ackley,90s,1
M Garzon,W Pitts,90s,1
M Garzon,E R Rodemic,90s,1
L G Torres,R Paturi,90s,1
H O Amaya T,Morineau A,90s,1
M S Arora,Harter H L,90s,3
E R Gonzales,Peña D,90s,1
A Perez,Custer S W,90s,1
A Perez,Greenland S,90s,1
F H Nieto,Magnus J R,90s,1
D Escobar Uribe,Fuller W A,80s,1
Ospina D,Mood A M,90s,1
D S Gil G,Balsisooriya U,90s,1
J A Clavijo M,Hogg R V,90s,1
F H Nieto,J Martínez,90s,1
S Yañez Canal,Shenton L R,90s,1
J Benavides D,Bradley E L,90s,1
J H Mayorga A,Dillon William,90s,1
M C Jaramillo Elorza,Jones M C,90s,1
M C Jaramillo Elorza,Foster K,90s,1
M C Jaramillo Elorza,Kent J T,90s,2
M C Jaramillo Elorza,Ozturk A,90s,1
M C Jaramillo Elorza,Srivastava M S,90s,1
J C Correa Morales,Bowman K O,90s,1
J C Correa Morales,Looney S W,90s,2
J C Correa Morales,Jones M C,90s,1
J C Correa Morales,Sibson R,90s,1
J C Correa Morales,Bibby J M,90s,1
M C Jaramillo Elorza,Sibson R,90s,1
M C Jaramillo Elorza,Afifi A A,90s,1
A L Moreno Cortes,Amin R W,2000,2
A L Moreno Cortes,S–Plus,2000,1
A L Moreno Cortes,SuáRez A B,2000,1
A M Montenegro,T M Apostol,2000,1
A M Montenegro,J J Gart,2000,1
A M Montenegro,R S Cochran,2000,1
A M Montenegro,R S Cochcran,2000,1
A M Montenegro,W A Fuller,2000,1
A M Montenegro,L F Burmeister,2000,1
A M Montenegro,M L Krasnov,2000,1
A M Montenegro,A I Kiseliov,2000,1
A M Montenegro,D Ospina,2000,2
A M Montenegro,R E Williams,2000,1
Ospina D,R R Bosecker,2000,1
Ospina D,J J Gart,2000,1
Ospina D,W P Cooke,2000,2
Ospina D,W A Fuller,2000,1
Ospina D,E L Lehman,2000,1
Ospina D,D Ospina,2000,2
C E Pardo,Garcia L,2000,1
C E Pardo,Salem A,2000,2
C E Pardo,Montenegro A,2000,1
J A Jimenez Moscoso,Tukey J M,2000,1
L F Rincon Suarez,Searle S R,2000,1
J Ortiz Pinilla,Schader Martin,2000,1
T Neira,Schmid Friedrich,2000,1
P Torres,Castellan J,2000,1
J Castañeda,Schader Martin,2000,1
J Castañeda,Siegel Sidney,2000,1
J Castañeda,Castellan J,2000,1
E A Chaparro S,Walpole R E,2000,1
E A Chaparro S,Myers R H,2000,1
Vargas J A,Choi I S,2000,1
Vargas J A,Choobineh F,2000,1
Vargas J A,Ballard J L,2000,1
Vargas J A,Vargas J A,2000,4
J A Castañeda,Lemeshow S,2000,1
J A Castañeda,Perez A,2000,2
J A Castañeda,Gil J F A,2000,1
J A Castañeda,Taulbee J,2000,1
J A Castañeda,Yateman N A,2000,1
A Perez,Lee E T,2000,1
A Perez,Taulbee J,2000,1
A Perez,Symons M,2000,1
J F A Gil,Lachin J M,2000,1
J F A Gil,Lakatos E,2000,1
J F A Gil,Lee E T,2000,1
J F A Gil,Skene A M,2000,1
O O Melo M,LóPez L A,2000,4
O O Melo M,Melo O O,2000,1
O O Melo M,Rao C R,2000,1
L A Lopez P,Lopez L A,2000,1
S Yañez Canal,Borges J L,2000,1
S Yañez Canal,Pearson E S,2000,2
S Yañez Canal,Rao C R,2000,1
S Yañez Canal,Tukey J W,2000,1
D Opina B,D Ospina,2000,1
D Opina B,Govindarajulu Z,2000,1
D Opina B,H Wright,2000,1
J A Jimenez M,Jiménez J A,2000,5
J C Correa M,Canavos G,2000,1
J C Correa M,Craig A T,2000,1
J C Correa M,Kalbfleisch J D,2000,1
J C Correa M,Leemis L M,2000,1
J C Correa M,Graybill F A,2000,1
J C Correa M,Newcombe R G,2000,1
E Sierra L,Dasgupta A,2000,1
E Sierra L,Larson H J,2000,1
E Sierra L,Graybill F A,2000,1
E Sierra L,Boes D C,2000,1
E Sierra L,Roussas G G,2000,1
E Sierra L,Schader Martin,2000,1
E Sierra L,Schmid Friedrich,2000,1
E Sierra L,Snedecor G W,2000,1
E Sierra L,Walpole R E,2000,1
E Sierra L,Wonnacott R J,2000,1
R Giraldo H,F Beckers,2000,1
R Giraldo H,Clark I,2000,1
R Giraldo H,Robertson G P,2000,1
R Ospina Martinez,L Blanco Castañeda,2000,1
R Ospina Martinez,Heyde C,2000,1
R Ospina Martinez,Tautu,2000,1
H Mendoza R,GonzáLez L M,2000,1
H Mendoza R,Hinkelman K,2000,1
H Mendoza R,Kempthorne Oscar,2000,1
H Mendoza R,John P W M,2000,1
H Mendoza R,Mendieta J,2000,1
H Mendoza R,Onukogu I B,2000,1
H Mendoza R,Raghavarao D,2000,1
H Mendoza R,Sas Institute,2000,1
L A Lopez P,Cochran W G,2000,1
L A Lopez P,Giri N C,2000,1
L A Lopez P,Dodge Y,2000,3
L A Lopez P,GonzáLez L M,2000,2
L A Lopez P,Kempthorne Oscar,2000,1
L A Lopez P,Little J A,2000,1
L A Lopez P,Mendoza R H,2000,1
L A Lopez P,Sas Institute,2000,2
J A Jimenez M,RincóN Luis F,2000,1
J C Santana C,Speed F M,2000,1
J C Santana C,Hudson G F,2000,1
J C Santana C,Murray L W,2000,1
J C Santana C,Smith D W,2000,1
L A Lopez P,Ward J H,2000,1
P A Torres Saavedra,Casady R,2000,2
P A Torres Saavedra,Snowden C B,2000,1
P A Torres Saavedra,Royston P,2000,1
P A Torres Saavedra,Granovetter M,2000,1
P A Torres Saavedra,Goodman L A,2000,1
P A Torres Saavedra,Spreen,2000,1
P A Torres Saavedra,Sudman S,2000,1
P A Torres Saavedra,Torres S,2000,1
Ospina D,Granovetter M,2000,1
Ospina D,Spreen,2000,1
Ospina D,Sudman S,2000,1
B Chaves,FederacióN Nacional De Cafeteros,2000,1
B Chaves,Gordon J M,2000,1
B Chaves,Jaramillo R A,2000,1
B Chaves,Johnson L A,2000,1
B Chaves,Wierenga P J,2000,1
B Chaves,Persaud N,2000,1
B Chaves,Uriel E,2000,1
J A Castañeda,Barbier A,2000,1
J A Castañeda,May P T,2000,1
J A Castañeda,Panayi A E,2000,1
J A Castañeda,Spyrou N M,2000,1
J A Castañeda,Iversen B S,2000,1
J A Castañeda,Hawkins N C,2000,1
J A Castañeda,Ratkowsky D A,2000,1
J A Castañeda,Lin I Kuei L,2000,1
A Perez,Leyden D E,2000,1
A Perez,Lu H C,2000,1
A Perez,Chappard D,2000,1
A Perez,May P T,2000,1
A Perez,Merceret F,2000,1
A Perez,Part P,2000,1
A Perez,Lefante J J,2000,1
A Perez,Armstrong B G,2000,1
A Perez,PéRez A,2000,1
A Perez,Ratkowsky D A,2000,1
A Perez,Watts D G,2000,1
A Perez,Grisales R Hugo,2000,1
A Perez,Lin I Kuei L,2000,1
J F A Gil,Evans J S,2000,1
J F A Gil,PéRez A,2000,1
J L Amaya L,Amaya L,2000,1
J L Amaya L,Kiers H A,2000,3
J L Amaya L,Tucker L R,2000,1
L Blanco Castañeda,FernáNdez B,2000,3
L Blanco Castañeda,Gelfand I M,2000,2
M Muñoz De Ozak,Doob J L,2000,2
M Muñoz De Ozak,Kaplan N,2000,2
A V Garcia Luenco,Rueda M,2000,1
A V Garcia Luenco,Arnab R,2000,1
E M Artes Rodriguez,ArtéS E,2000,7
E M Artes Rodriguez,Arcos M A,2000,1
E M Artes Rodriguez,Cochran W G,2000,1
L Blanco Castañeda,Porter M,2000,1
L Blanco Castañeda,Rodrigues E R,2000,2
L Blanco Castañeda,Mitoma I,2000,1
M Muñoz De Ozak,Aldous D J,2000,1
M Muñoz De Ozak,MuñOz Myriam,2000,1
M Muñoz De Ozak,Porter M,2000,1
L M Gonzalez,Hand D J,2000,1
L M Gonzalez,Dear R E,2000,1
L M Gonzalez,Henderson H V,2000,1
L M Gonzalez,Ware J,2000,2
L M Gonzalez,Timm N H,2000,1
L M Gonzalez,Tocher K D,2000,1
L A Lopez P,Elashoff R M,2000,1
L A Lopez P,Bartlett M S,2000,1
I J Lagos,Mittag H J,2000,1
I J Lagos,Montgomery D C,2000,1
J A Vargas,Chou Y M,2000,1
J A Vargas,Polansky A M,2000,1
J A Vargas,Mittag H J,2000,1
J C Correa,Zhang Z,2000,1
J C Correa,Gart J J,2000,1
J C Correa,Pan W,2000,1
J C Correa,Peskun P H,2000,1
J C Correa,Wild C J,2000,1
E Sierra,Chan I S F,2000,1
E Sierra,Mood A M,2000,1
E Sierra,Graybill F A,2000,1
E Sierra,Peskun P H,2000,1
E Sierra,Wild C J,2000,1
N Rodriguez M,Dennis R,2000,1
N Rodriguez M,Johnson W O,2000,1
N Rodriguez M,Friedman L M,2000,1
N Rodriguez M,Spilker B,2000,1
R Ruiz C,York J C,2000,1
R Ruiz C,Gelfand A E,2000,1
R Ruiz C,Greig Smith P,2000,1
R Ruiz C,Iwao S,2000,1
R Ruiz C,Rubin D B,2000,1
R Ruiz C,Schotzko D,2000,3
R Ruiz C,Sreedharan K,2000,1
R Ruiz C,Prakasam C,2000,1
C G B Demetrio,York J C,2000,1
C G B Demetrio,Best N G,2000,2
C G B Demetrio,Bliss C I,2000,1
C G B Demetrio,Young L,2000,1
C G B Demetrio,Gotway C A,2000,1
C G B Demetrio,Moore P,2000,1
C G B Demetrio,Heidelberger P,2000,1
C G B Demetrio,Elkinton J,2000,1
C G B Demetrio,Ticehurst M,2000,1
C G B Demetrio,Campbell R,2000,1
C G B Demetrio,Raftery A E,2000,1
C G B Demetrio,Quisenberry S,2000,1
C G B Demetrio,Sreedharan K,2000,1
C G B Demetrio,Prakasam C,2000,1
C G B Demetrio,Krishnamoorthy B,2000,1
C G B Demetrio,Naidu R,2000,1
C G B Demetrio,Taylor L,2000,1
C G B Demetrio,Williams L,2000,1
C G B Demetrio,Mccarthy J L,2000,1
R M Assuncao,Besag J,2000,2
R M Assuncao,Mollié A,2000,1
R M Assuncao,Bliss C I,2000,1
R M Assuncao,Gelfand A E,2000,1
R M Assuncao,Geweke J,2000,1
R M Assuncao,Welch P D,2000,1
R M Assuncao,Hohn M,2000,1
R M Assuncao,Klein M,2000,1
R M Assuncao,Raftery A E,2000,1
R M Assuncao,Lewis S L,2000,1
R M Assuncao,Thomas A C,2000,1
R M Assuncao,Sreedharan K,2000,1
R M Assuncao,Naidu R,2000,1
R A Leandro,York J C,2000,1
R A Leandro,Cowles M K,2000,1
R A Leandro,Vines K,2000,1
R A Leandro,Meinke L,2000,1
R A Leandro,Gelfand A E,2000,1
R A Leandro,Ghosh S,2000,1
R A Leandro,Greig Smith P,2000,1
R A Leandro,Elkinton J,2000,1
R A Leandro,Lloyd M,2000,1
R A Leandro,Morisita M,2000,1
R A Leandro,Perry J J,2000,1
R A Leandro,Raftery A E,2000,1
R A Leandro,O’Keeffe L,2000,1
R A Leandro,Spiegelhalter D J,2000,1
R A Leandro,Williams L,2000,1
S Yanez C,Efron B,2000,1
S Yanez C,Tibshirani R J,2000,1
S Yanez C,Lawless J F,2000,1
S Yanez C,Lu C J,2000,1
S Yanez C,Meeker W Q,2000,2
S Yanez C,Pinheiro J C,2000,1
S Yanez C,M B D,2000,1
S Yanez C,Takeda E,2000,1
S Yanez C,Susuki N,2000,1
R A Granada G,Tibshirani R J,2000,1
R A Granada G,Lu C J,2000,1
R A Granada G,Park J,2000,1
R A Granada G,Susuki N,2000,1
M C Jaramillo E,Nelson W B,2000,1
J E Valdes Castro,Ruiz J M,2000,1
J E Valdes Castro,Ruiz M L,2000,1
N Rodriguez N,Carbon M,2000,1
N Rodriguez N,Fan J,2000,1
N Rodriguez N,Yang,2000,1
N Rodriguez N,Heiler S,2000,1
N Rodriguez N,Ibragimov I A,2000,1
N Rodriguez N,Franke,2000,1
N Rodriguez N,Misas M A,2000,2
N Rodriguez N,LóPez E,2000,1
N Rodriguez N,Querubín P,2000,1
N Rodriguez N,Prietsley M B,2000,1
P Siado C,Auestad B,2000,1
P Siado C,Bhat U Ñ,2000,1
P Siado C,Collomb G,2000,2
P Siado C,Hardle W,2000,2
P Siado C,Diebold F X,2000,1
P Siado C,Gasser T,2000,1
P Siado C,Krzyzak A,2000,1
P Siado C,LüTkepohl H,2000,1
P Siado C,Hart J D,2000,1
P Siado C,Wherly T E,2000,1
P Siado C,Tibshirani R J,2000,1
P Siado C,Heiler S,2000,1
P Siado C,Ibragimov I A,2000,1
P Siado C,Franke,2000,1
P Siado C,NúÑEz J,2000,1
P Siado C,Pagan A,2000,1
P Siado C,Ullah A,2000,1
R Ospina Martinez,Terpenning I,2000,1
R Ospina Martinez,Golub G,2000,1
R Ospina Martinez,Kahan W,2000,1
R Ospina Martinez,Henry J,2000,1
R Ospina Martinez,Ljung G M,2000,1
R Ospina Martinez,Peterson C,2000,1
R Ospina Martinez,Torres L G,2000,1
R Ospina Martinez,Huberman B A,2000,1
B Zamprogno,Cleveland W S,2000,1
B Zamprogno,Golub G,2000,1
B Zamprogno,Hertz J,2000,1
B Zamprogno,Ferguson R I,2000,1
B Zamprogno,Prasad K,2000,1
B Zamprogno,Peterson C,2000,1
B Zamprogno,Williams R J,2000,1
B Zamprogno,Torres L G,2000,1
S Yañez C,Hampel F R,2000,1
S Yañez C,Rousseeuw P J,2000,3
S Yañez C,Stahel W A,2000,1
S Yañez C,Woodall W H,2000,1
S Yañez C,Vargas J A,2000,1
Vargas J A,Maronna R A,2000,1
Vargas J A,Yohai V J,2000,1
Vargas J A,Woodruff D L,2000,2
Vargas J A,Sullivan J H,2000,1
N Gonzalez A,Maronna R A,2000,1
N Gonzalez A,PeñA D,2000,1
N Gonzalez A,Leroy A M,2000,1
N Gonzalez A,Sullivan J H,2000,1
E Cepeda Cuervo,Andrade D F,2000,1
J M Pelaez Andrade,Adams R A,2000,1
J M Pelaez Andrade,Andrade D F,2000,1
J M Pelaez Andrade,Bock R D,2000,2
J M Pelaez Andrade,Rasch G,2000,1
H Knolle,Becker N,2000,3
J Pages,Carroll J D,2000,1
J Pages,Escofier B,2000,2
S E Melo Martinez,Bose R C,2000,1
S E Melo Martinez,Srivastava J Ñ,2000,1
S E Melo Martinez,Mitra S R,2000,1
L A Lopez P,Bose R C,2000,1
L A Lopez P,Graybill F A,2000,2
L A Lopez P,Montgomery D C,2000,1
O O Melo Martinez,Birkes D,2000,1
O O Melo Martinez,Dodge Y,2000,2
O O Melo Martinez,Hocking R R,2000,3
O O Melo Martinez,Melo O O,2000,2
O O Melo Martinez,Lozano A R,2000,2
O O Melo Martinez,Melo S E,2000,1
O O Melo Martinez,Murray L W,2000,2
O O Melo Martinez,Searle S R,2000,2
J A Jimenez Moscoso,Draper N R,2000,1
J A Jimenez Moscoso,Hoaglin D C,2000,1
J A Jimenez Moscoso,Welsch R E,2000,1
J A Jimenez Moscoso,Little R J A,2000,1
J A Jimenez Moscoso,Clark V A,2000,1
J C Correa M,Tibshirani R J,2000,1
P A Cardona Hernandez,Araya R,2000,1
P A Cardona Hernandez,Friedman J H,2000,1
P A Cardona Hernandez,Committee B,2000,2
P A Cardona Hernandez,Ooghe H,2000,1
P A Cardona Hernandez,Mays E,2000,1
A J Lemonte,Hauck W W,2000,1
A J Lemonte,Donner A,2000,1
A J Lemonte,Lemeshow S,2000,1
A J Lemonte,Mccullagh P M,2000,1
L H Vanegas,Hosmer D W,2000,1
L H Vanegas,Mccullagh P M,2000,1
E R Gonzalez,Harvey A C,2000,3
E R Gonzalez,Koopman S J,2000,1
E R Gonzalez,Phillips P S,2000,1
E R Gonzalez,Phillips P B C,2000,2
E R Gonzalez,Schmidt P,2000,1
F H Nieto,Dickey D A,2000,1
F H Nieto,Phillips P S,2000,1
J A Fuquene P,Särndal C E,2000,2
J L Bautista S,Fúquene J,2000,1
J L Bautista S,Ríos D,2000,1
J L Bautista S,Särndal C E,2000,1
J C Correa,Lee P M,2000,1
L Bautista Sierra,Pacheco P,2000,1
L Bautista Sierra,Hidiroglou M A,2000,2
L Bautista Sierra,Lavallée P,2000,1
L Bautista Sierra,Rnec,2000,3
L Bautista Sierra,Swensson B,2000,1
M Montero Diaz,Forthofer R N,2000,1
M Montero Diaz,Koch G C,2000,2
M Montero Diaz,Grizzle J E,2000,1
M Montero Diaz,Montero M,2000,2
M Montero Diaz,Castell E,2000,2
V Guerra Ones,Forthofer R N,2000,1
V Guerra Ones,Koch G C,2000,2
V Guerra Ones,Goldstein H,2000,4
V Guerra Ones,Golub G,2000,1
V Guerra Ones,Hansen P C,2000,1
V Arunachalam,Giovenco M A,2000,1
V Arunachalam,Nelson J M,2000,1
V Arunachalam,Sontag W,2000,1
V Arunachalam,Srinivasan S K,2000,2
V Arunachalam,Ranganathan C R,2000,1
A Cavanzo Nisso,Cavanzo A,2000,1
A Cavanzo Nisso,Maejima M,2000,1
A Cavanzo Nisso,Stroock D,2000,1
A Cavanzo Nisso,Vervaat W,2000,1
L Blanco Castañeda,Decreusefond L,2000,1
L Blanco Castañeda,ÜStüNel A,2000,1
L Blanco Castañeda,Jolis M,2000,3
L Blanco Castañeda,Nualart D,2000,3
L Blanco Castañeda,Sottinen T,2000,2
A P Briñez,Tsay R S,2000,1
F H Nieto,Tong H L,2000,1
C A Cristancho F,Del Castillo E,2000,1
C A Cristancho F,Jaramillo P,2000,1
O O Melo M,Montgomery D C,2000,1
O O Melo M,Tu W,2000,1
O O Melo M,Mesa O,2000,1
O O Melo M,Tang L C,2000,1
G Ramirez,Farrar D,2000,1
G Ramirez,Kendall M G,2000,1
G Ramirez,Gunst R,2000,1
G Ramirez,Landaeta M,2000,1
G Ramirez,Ramírez G,2000,1
G Ramirez,Silvey S,2000,1
M Vasquez,Gabriel K,2000,2
M Vasquez,Raveh A,2000,1
M Vasquez,Silvey S,2000,1
A Camardiel,Gabriel K,2000,2
A Camardiel,Farrar D,2000,1
A Camardiel,Jackson J E,2000,1
A Camardiel,Gunst R,2000,1
A Camardiel,VáSquez M,2000,1
A Camardiel,Landaeta M,2000,1
A Camardiel,Ramírez G,2000,1
A Camardiel,Raveh A,2000,1
B Perez,Cornsten L,2000,1
B Perez,Gabriel K,2000,2
B Perez,Farrar D,2000,1
B Perez,Slinker B,2000,1
B Perez,Jackson J E,2000,1
B Perez,Kendall M G,2000,1
B Perez,Mason R L,2000,1
B Perez,Gunst R,2000,1
B Perez,Webster J T,2000,1
B Perez,Ramírez G,2000,1
B Perez,Whitakker J,2000,1
P Galindo,Slinker B,2000,1
P Galindo,Mandell J,2000,1
P Galindo,Mason R L,2000,1
P Galindo,Gunst R,2000,1
P Galindo,Pérez B S,2000,1
P Galindo,Silvey S,2000,1
H M Mora Escobar,Goldstein A,2000,1
H M Mora Escobar,Haurie A,2000,1
H M Mora Escobar,Kelley J,2000,1
Vargas J A,Crowder M J,2000,1
Vargas J A,Meeker W Q,2000,1
T Montaño P,Meeker W Q,2000,1
T Montaño P,Chen G,2000,1
L Blanco Castañeda,Xiao Y,2000,1
L Blanco Castañeda,Wong E,2000,1
J Garzon Merchan,Erraoui M,2000,1
J Garzon Merchan,Zhang T,2000,1
J Garzon Merchan,Stroock D,2000,1
R E Borges P,Andersen P K,2000,1
R E Borges P,Gill R D,2000,1
R E Borges P,Cox D C,2000,1
R E Borges P,Fleming T R,2000,2
R E Borges P,Gaylin D S,2000,1
R E Borges P,Hamburger R J,2000,1
R E Borges P,Hougaard P,2000,1
R E Borges P,Hutchinson T A,2000,1
R E Borges P,Iseki K,2000,1
R E Borges P,Yoshihara K,2000,1
R E Borges P,Wake T,2000,1
R E Borges P,Fukiyama K,2000,1
R E Borges P,Liang K,2000,1
R E Borges P,Nigrelli S,2000,1
R E Borges P,Grimaldi C,2000,1
R E Borges P,Cancarini G,2000,2
R E Borges P,Camerini C,2000,1
R E Borges P,Viglino G,2000,1
R E Borges P,Vaupel J W,2000,1
R E Borges P,Manton K G,2000,1
R E Borges P,Y E,2000,1
Z Cepeda,American Public Health Association,2000,1
Z Cepeda,Rodier J,2000,1
E Cepeda C,Mccullagh P M,2000,1
E Cepeda C,Rodier J,2000,1
E Cepeda C,Siegfried W,2000,1
D C Franco,Bussab W O,2000,2
D C Franco,Knott M,2000,1
D C Franco,Bartlett M S,2000,1
D C Franco,Hocking R R,2000,1
D C Franco,Rubin D B,2000,1
D C Franco,Milliken G A,2000,1
D C Franco,Sheffé H,2000,1
O O Melo,Fisher R A,2000,1
O O Melo,Franco D C,2000,1
O O Melo,Carriquiry A L,2000,1
O O Melo,Henderson C R,2000,1
O O Melo,Murray L W,2000,1
J A Jimenez M,Martínez J,2000,2
J Martinez,Apostol T M,2000,1
J Martinez,Caballero G,2000,1
J Martinez,Jiménez J A,2000,1
J Martinez,Iglewicz B,2000,1
J C Correa,Layard M,2000,1
J C Correa,Milliken G A,2000,1
J C Correa,Montgomery D C,2000,1
J C Correa,Pardo J,2000,1
J C Correa,Vicente M,2000,1
J C Correa,R Development Core Team,2000,2
R Iral,Brown M B,2000,1
R Iral,Forsythe A B,2000,1
R Iral,Hartley H O,2000,1
R Iral,Mandasky A,2000,1
R Iral,Pardo M,2000,1
R Iral,Vicente M,2000,1
R Iral,Esteban M,2000,1
R Iral,Walpole R E,2000,1
L Rojas,Pardo J,2000,1
L Rojas,Pardo M,2000,1
L Rojas,R Development Core Team,2000,1
J C Santana,Misas M A,2000,4
J C Santana,Box G B P,2000,2
J C Santana,Cohen M,2000,1
J C Santana,Franco H,2000,1
J C Santana,Maravall A,2000,2
J C Santana,Hendry D F,2000,1
J C Santana,Jalil M,2000,1
J C Santana,Montgomery D C,2000,1
J C Santana,Johnson L A,2000,1
J C Santana,Williams R,2000,2
J C Santana,Souza R C,2000,1
J C Santana,Varfis A,2000,1
J C Santana,Versino C,2000,1
J C Santana,Huberman B A,2000,1
Bautista L,Bautista L,2000,1
Bautista L,Sas Institute,2000,2
J M Julio,Fisher P,2000,1
J M Julio,Morozov S,2000,1
J M Julio,Riascos A,2000,1
R A Perez,Boquet A,2000,1
R A Perez,Orstom,2000,1
L Lera,J Ramos,2000,1
H Gutierrez,García Donato G,2000,1
H Gutierrez,Calvin T,2000,1
H Gutierrez,Runger G C,2000,1
H Gutierrez,Camacho O,2000,2
H Gutierrez,Shindo H,2000,1
H Gutierrez,Leavenworth R,2000,1
H Gutierrez,Tsiamyrtzis P,2000,1
H J Llinas,Mcfadden D,2000,1
H Knolle,Marschner I,2000,1
H Knolle,Allen J,2000,1
H Knolle,Quine M P,2000,1
H Knolle,Saidel T,2000,1
H Knolle,Buzingo T,2000,1
H Knolle,Hassig S,2000,1
J Nobre,Borovkov A A,2000,1
J Nobre,Casella G,2000,2
J Nobre,Harville D A,2000,1
J Nobre,Khuri A I,2000,1
J Nobre,Sinha B K,2000,1
J Nobre,Kent J T,2000,1
J Nobre,Prabakaran T,2000,1
J Nobre,Schervish M J,2000,1
C Azevedo,Chandrasekar B,2000,2
C Azevedo,Borovkov A A,2000,1
C Azevedo,Casella G,2000,2
C Azevedo,Lehmann E L,2000,2
C Azevedo,Seber G A F,2000,1
C Azevedo,Zacks S,2000,1
L F Grajales,Barroso L P,2000,1
L F Grajales,Jones B,2000,1
L F Grajales,Rubin D B,2000,1
L F Grajales,Lucas H L,2000,1
